"id","query_text","qep","actual_rows","estimated_rows","q_error","timestamp","table_set","table_alias_set","join_set","predicate_set"
289,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2005 AND mi_idx.info_type_id=99 AND mk.keyword_id=6830","  - query: |-
      SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2005 AND mi_idx.info_type_id=99 AND mk.keyword_id=6830
    qep:
      - node: Nested Loop/Nested Loop/Nested Loop/Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 618
        estimated_rows: 247
        q_error: 2.5020242914979756
      - node: Nested Loop/Nested Loop/Nested Loop/Bitmap Heap Scan
        actual_rows: 618
        estimated_rows: 247
        q_error: 2.5020242914979756
      - node: Nested Loop/Nested Loop/Nested Loop/Index Scan
        actual_rows: 0
        estimated_rows: 1
        q_error: .inf
      - node: Nested Loop/Nested Loop/Nested Loop
        actual_rows: 133
        estimated_rows: 26
        q_error: 5.115384615384615
      - node: Nested Loop/Nested Loop/Index Scan
        actual_rows: 1
        estimated_rows: 1
        q_error: 1.0
      - node: Nested Loop/Nested Loop
        actual_rows: 102
        estimated_rows: 5
        q_error: 20.4
      - node: Nested Loop/Index Scan
        actual_rows: 88
        estimated_rows: 39
        q_error: 2.2564102564102564
      - node: Nested Loop
        actual_rows: 8966
        estimated_rows: 28
        q_error: 320.2142857142857
",8966,28,320.21428571428572240620269440114498138427734375,2024-08-15 14:56:20.718,"{title,movie_info,movie_info_idx,movie_keyword}","{t,mi,mi_idx,mk}","{t.id=mi.movie_id,t.id=mi_idx.movie_id,t.id=mk.movie_id}","{t.kind_id=1,t.production_year>2005,mi_idx.info_type_id=99,mk.keyword_id=6830}"
290,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2012 AND mi_idx.info_type_id=99 AND mk.keyword_id>1515","  - query: |-
      SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2012 AND mi_idx.info_type_id=99 AND mk.keyword_id>1515
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 3314454
        estimated_rows: 3300102
        q_error: 1.0043489564867996
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 2609129
        estimated_rows: 2609129
        q_error: 1.0
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 1327781
        estimated_rows: 1359378
        q_error: 1.0237968460160223
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 459925
        estimated_rows: 460564
        q_error: 1.001389356960374
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Bitmap Heap Scan
        actual_rows: 459925
        estimated_rows: 460564
        q_error: 1.001389356960374
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 459925
        estimated_rows: 460564
        q_error: 1.001389356960374
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 131569
        estimated_rows: 247609
        q_error: 1.8819706769831799
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 131569
        estimated_rows: 247609
        q_error: 1.8819706769831799
      - node: Hash Join/Hash/Hash Join
        actual_rows: 275413
        estimated_rows: 255505
        q_error: 1.0779162834386802
      - node: Hash Join/Hash
        actual_rows: 275413
        estimated_rows: 255505
        q_error: 1.0779162834386802
      - node: Hash Join
        actual_rows: 1017032
        estimated_rows: 333475
        q_error: 3.049799835070095
",1017032,333475,3.0497998350700949998781652539037168025970458984375,2024-08-15 14:56:23.371,"{title,movie_companies,movie_info_idx,movie_keyword}","{t,mc,mi_idx,mk}","{t.id=mc.movie_id,t.id=mi_idx.movie_id,t.id=mk.movie_id}","{t.kind_id=7,t.production_year<2012,mi_idx.info_type_id=99,mk.keyword_id>1515}"
291,"SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1936 AND ci.person_id>1487650 AND ci.role_id<8 AND mk.keyword_id=16264","  - query: |-
      SELECT * FROM title t,movie_companies mc,cast_info ci,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1936 AND ci.person_id>1487650 AND ci.role_id<8 AND mk.keyword_id=16264
    qep:
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 58448
        estimated_rows: 57249
        q_error: 1.0209435972680745
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Bitmap Heap Scan
        actual_rows: 58448
        estimated_rows: 57249
        q_error: 1.0209435972680745
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Bitmap Heap Scan/Bitmap
          Index Scan
        actual_rows: 985048
        estimated_rows: 980722
        q_error: 1.0044110359510647
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Bitmap Heap Scan
        actual_rows: 844670
        estimated_rows: 906004
        q_error: 1.0726129731137604
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash
        actual_rows: 844670
        estimated_rows: 906004
        q_error: 1.0726129731137604
      - node: Nested Loop/Nested Loop/Nested Loop/Hash Join
        actual_rows: 58072
        estimated_rows: 20513
        q_error: 2.830985228879247
      - node: Nested Loop/Nested Loop/Nested Loop/Index Scan
        actual_rows: 1
        estimated_rows: 3
        q_error: 3.0
      - node: Nested Loop/Nested Loop/Nested Loop
        actual_rows: 34416
        estimated_rows: 11196
        q_error: 3.0739549839228295
      - node: Nested Loop/Nested Loop/Index Scan
        actual_rows: 2
        estimated_rows: 5
        q_error: 2.5
      - node: Nested Loop/Nested Loop
        actual_rows: 59691
        estimated_rows: 11553
        q_error: 5.1667099454687095
      - node: Nested Loop/Index Scan
        actual_rows: 9
        estimated_rows: 18
        q_error: 2.0
      - node: Nested Loop
        actual_rows: 539979
        estimated_rows: 76541
        q_error: 7.054768032819012
",539979,76541,7.05476803281901165831868638633750379085540771484375,2024-08-15 14:57:46.657,"{title,movie_companies,cast_info,movie_info_idx,movie_keyword}","{t,mc,ci,mi_idx,mk}","{t.id=mc.movie_id,t.id=ci.movie_id,t.id=mi_idx.movie_id,t.id=mk.movie_id}","{t.kind_id<7,t.production_year>1936,ci.person_id>1487650,ci.role_id<8,mk.keyword_id=16264}"
292,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>784764","  - query: |-
      SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>784764
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 28219278
        estimated_rows: 28036794
        q_error: 1.0065087327745106
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Hash Join
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join
        actual_rows: 165417463
        estimated_rows: 50115538
        q_error: 3.300722083438474
",165417463,50115538,3.300722083438473841709992484538815915584564208984375,2024-08-15 14:58:27.310,"{title,cast_info,movie_keyword}","{t,ci,mk}","{t.id=ci.movie_id,t.id=mk.movie_id}",{ci.person_id>784764}
293,"SELECT * FROM title t,cast_info ci,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi.info_type_id<8 AND mi_idx.info_type_id>100","  - query: |-
      SELECT * FROM title t,cast_info ci,movie_info mi,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi.info_type_id<8 AND mi_idx.info_type_id>100
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 36244344
        estimated_rows: 36179463
        q_error: 1.0017933101992145
      - node: Hash Join/Hash/Nested Loop/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 2528313
        estimated_rows: 2528504
        q_error: 1.000075544444062
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash/Hash Join/Hash/Bitmap Heap
          Scan/Bitmap Index Scan
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash/Hash Join/Hash/Bitmap Heap
          Scan
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash/Hash Join/Hash
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash/Hash Join
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Hash Join/Hash/Nested Loop/Hash Join/Hash
        actual_rows: 460185
        estimated_rows: 457620
        q_error: 1.005605087190245
      - node: Hash Join/Hash/Nested Loop/Hash Join
        actual_rows: 3501042
        estimated_rows: 817992
        q_error: 4.2800443036117715
      - node: Hash Join/Hash/Nested Loop/Memoize/Index Scan
        actual_rows: 8
        estimated_rows: 19
        q_error: 2.375
      - node: Hash Join/Hash/Nested Loop/Memoize
        actual_rows: 16
        estimated_rows: 19
        q_error: 1.1875
      - node: Hash Join/Hash/Nested Loop
        actual_rows: 57029313
        estimated_rows: 2388575
        q_error: 23.875872853060926
      - node: Hash Join/Hash
        actual_rows: 57029313
        estimated_rows: 2388575
        q_error: 23.875872853060926
      - node: Hash Join
        actual_rows: 5057211125
        estimated_rows: 34177262
        q_error: 147.97004877102208
",5057211125,34177262,147.970048771022078426540247164666652679443359375,2024-08-15 15:16:02.407,"{title,cast_info,movie_info,movie_info_idx,movie_keyword}","{t,ci,mi,mi_idx,mk}","{t.id=ci.movie_id,t.id=mi.movie_id,t.id=mi_idx.movie_id,t.id=mk.movie_id}","{mi.info_type_id<8,mi_idx.info_type_id>100}"
295,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7","  - query: |-
      SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 14835720
        estimated_rows: 14861770
        q_error: 1.0017558972533858
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 1380035
        estimated_rows: 1380035
        q_error: 1.0
      - node: Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 1543265
        estimated_rows: 1547782
        q_error: 1.0029269114507229
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 1543265
        estimated_rows: 1547782
        q_error: 1.0029269114507229
      - node: Hash Join/Hash/Hash Join
        actual_rows: 425718
        estimated_rows: 844766
        q_error: 1.9843323514627054
      - node: Hash Join/Hash
        actual_rows: 425718
        estimated_rows: 844766
        q_error: 1.9843323514627054
      - node: Hash Join
        actual_rows: 3633744
        estimated_rows: 4965273
        q_error: 1.3664344543809361
",3633744,4965273,1.3664344543809361365305221625021658837795257568359375,2024-08-15 15:16:09.733,"{title,movie_info,movie_info_idx}","{t,mi,mi_idx}","{t.id=mi.movie_id,t.id=mi_idx.movie_id}",{t.kind_id=7}
296,SELECT * FROM title t WHERE t.kind_id=7 AND t.production_year>2007,"  - query: |-
      SELECT * FROM title t WHERE t.kind_id=7 AND t.production_year>2007
    qep:
      - node: Seq Scan
        actual_rows: 518327
        estimated_rows: 482709
        q_error: 1.0737877271813867
",518327,482709,1.0737877271813867086081017987453378736972808837890625,2024-08-15 15:16:10.048,{title},{t},{},"{t.kind_id=7,t.production_year>2007}"
297,SELECT * FROM cast_info ci WHERE ci.person_id<1957527,"  - query: |-
      SELECT * FROM cast_info ci WHERE ci.person_id<1957527
    qep:
      - node: Seq Scan
        actual_rows: 19545869
        estimated_rows: 19471242
        q_error: 1.0038326779565474
",19545869,19471242,1.003832677956547403397280504577793180942535400390625,2024-08-15 15:16:25.100,{cast_info},{ci},{},{ci.person_id<1957527}
298,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1988 AND mi.info_type_id<5","  - query: |-
      SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1988 AND mi.info_type_id<5
    qep:
      - node: Nested Loop/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Nested Loop/Hash Join/Hash/Seq Scan
        actual_rows: 15001
        estimated_rows: 14288
        q_error: 1.0499020156774916
      - node: Nested Loop/Hash Join/Hash
        actual_rows: 15001
        estimated_rows: 14288
        q_error: 1.0499020156774916
      - node: Nested Loop/Hash Join
        actual_rows: 16601
        estimated_rows: 25540
        q_error: 1.5384615384615385
      - node: Nested Loop/Index Scan
        actual_rows: 4
        estimated_rows: 13
        q_error: 3.25
      - node: Nested Loop
        actual_rows: 69264
        estimated_rows: 51485
        q_error: 1.3453238807419636
",69264,51485,1.3453238807419636291484721368760801851749420166015625,2024-08-15 15:16:26.236,"{title,movie_info,movie_keyword}","{t,mi,mk}","{t.id=mi.movie_id,t.id=mk.movie_id}","{t.kind_id>1,t.production_year=1988,mi.info_type_id<5}"
299,"SELECT * FROM title t,movie_companies mc,movie_info mi,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2008 AND mc.company_id>5190 AND mc.company_type_id<2","  - query: |-
      SELECT * FROM title t,movie_companies mc,movie_info mi,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2008 AND mc.company_id>5190 AND mc.company_type_id<2
    qep:
      - node: Hash Join/Seq Scan
        actual_rows: 14835720
        estimated_rows: 14861770
        q_error: 1.0017558972533858
      - node: Hash Join/Hash/Hash Join/Seq Scan
        actual_rows: 4523930
        estimated_rows: 4519680
        q_error: 1.0009403320589068
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Index Scan
        actual_rows: 567496
        estimated_rows: 775151
        q_error: 1.36591447340598
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash/Seq Scan
        actual_rows: 1671292
        estimated_rows: 1670662
        q_error: 1.000377096025408
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join/Hash
        actual_rows: 1671292
        estimated_rows: 1670662
        q_error: 1.000377096025408
      - node: Hash Join/Hash/Hash Join/Hash/Hash Join
        actual_rows: 452334
        estimated_rows: 512167
        q_error: 1.1322761499246132
      - node: Hash Join/Hash/Hash Join/Hash
        actual_rows: 452334
        estimated_rows: 512167
        q_error: 1.1322761499246132
      - node: Hash Join/Hash/Hash Join
        actual_rows: 10534915
        estimated_rows: 915494
        q_error: 11.507355591625942
      - node: Hash Join/Hash
        actual_rows: 10534915
        estimated_rows: 915494
        q_error: 11.507355591625942
      - node: Hash Join
        actual_rows: 1511778564
        estimated_rows: 5380994
        q_error: 280.94782562478235
",1511778564,5380994,280.947825624782353770569898188114166259765625,2024-08-15 15:19:50.159,"{title,movie_companies,movie_info,movie_keyword}","{t,mc,mi,mk}","{t.id=mc.movie_id,t.id=mi.movie_id,t.id=mk.movie_id}","{t.production_year<2008,mc.company_id>5190,mc.company_type_id<2}"
300,SELECT * FROM movie_info mi WHERE mi.info_type_id>16,"  - query: |-
      SELECT * FROM movie_info mi WHERE mi.info_type_id>16
    qep:
      - node: Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 2233850
        estimated_rows: 2158342
        q_error: 1.0349842610670599
      - node: Bitmap Heap Scan
        actual_rows: 2233850
        estimated_rows: 2158342
        q_error: 1.0349842610670599
",2233850,2158342,1.0349842610670598741506864826078526675701141357421875,2024-08-15 15:19:50.876,{movie_info},{mi},{},{mi.info_type_id>16}
301,SELECT * FROM title t WHERE t.kind_id=1 AND t.production_year<1997,"  - query: |-
      SELECT * FROM title t WHERE t.kind_id=1 AND t.production_year<1997
    qep:
      - node: Bitmap Heap Scan/Bitmap Index Scan
        actual_rows: 662825
        estimated_rows: 656737
        q_error: 1.0092700731038453
      - node: Bitmap Heap Scan
        actual_rows: 353075
        estimated_rows: 228332
        q_error: 1.546322898235902
",353075,228332,1.546322898235902076891079559572972357273101806640625,2024-08-15 15:19:51.129,{title},{t},{},"{t.kind_id=1,t.production_year<1997}"
